Date,Open,High,Low,Close,Volume,OpenInt
41589 ,35.48,35.48,35.187,35.265,20595,0
41590 ,35.255,35.255,34.953,35.081,19492,0
41591 ,34.943,35.255,34.943,35.255,26756,0
41592 ,35.285,35.509,35.285,35.48,6567,0
41593 ,35.735,35.784,35.656,35.755,2286,0
41596 ,36.16,36.16,35.949,35.949,2981,0
41597 ,35.576,35.576,35.433,35.433,1204,0
41598 ,35.558,35.558,35.197,35.197,392,0
41599 ,35.091,35.626,35.091,35.606,4313,0
41600 ,35.626,35.86,35.626,35.86,205,0
41603 ,36.055,36.065,35.656,35.968,2816,0
41604 ,35.987,35.987,35.987,35.987,101,0
41605 ,36.065,36.065,35.626,35.88,4438,0
41607 ,36.258,36.258,36.258,36.258,101,0
41610 ,36.543,36.543,36.229,36.267,409,0
41611 ,35.656,35.774,35.656,35.695,3703,0
41612 ,35.636,35.636,35.433,35.433,406,0
41613 ,36.563,36.572,36.503,36.503,1165,0
41614 ,36.017,36.017,35.364,35.586,4514,0
41618 ,36.219,36.219,35.9,35.977,4258,0
41619 ,35.87,35.87,35.87,35.87,117,0
41621 ,35.383,35.383,35.131,35.131,5775,0
41624 ,35.383,35.616,35.325,35.433,14802,0
41625 ,35.499,35.528,35.335,35.374,53141,0
41626 ,35.636,35.919,35.383,35.89,1520,0
41627 ,35.9,35.9,35.89,35.89,360,0
41628 ,36.036,36.103,35.929,36.065,3989,0
41631 ,36.307,38.004,36.007,38.004,18948,0
41632 ,36.257,36.276,36.257,36.276,1638,0
41634 ,36.416,36.454,36.267,36.454,6465,0
41635 ,36.659,36.659,36.463,36.463,16207,0
41638 ,36.688,36.688,36.659,36.659,1624,0
41639 ,37.059,37.059,36.532,36.532,944,0
41641 ,36.921,36.921,36.198,36.356,1989,0
41642 ,36.424,36.424,36.424,36.424,217,0
41645 ,36.424,36.424,36.121,36.14,4065,0
41646 ,36.512,36.815,36.326,36.424,9958,0
41647 ,36.698,36.766,36.13,36.562,5553,0
41648 ,36.473,36.562,36.035,36.444,4011,0
41649 ,36.512,36.552,36.512,36.512,4218,0
41652 ,36.552,36.552,36.026,36.026,1364,0
41653 ,36.542,36.542,36.492,36.492,2745,0
41654 ,36.522,36.522,36.492,36.492,1215,0
41655 ,36.522,36.571,36.522,36.532,2147,0
41656 ,36.552,36.552,36.366,36.376,2913,0
41660 ,36.659,36.698,36.599,36.599,627,0
41661 ,36.746,36.746,36.416,36.736,1697,0
41662 ,36.424,36.434,36.238,36.238,2040,0
41663 ,35.764,35.764,35.274,35.274,9652,0
41666 ,35.392,35.392,34.777,35.001,6133,0
41667 ,34.777,35.079,34.562,35.079,12848,0
41668 ,34.835,34.835,34.777,34.777,513,0
41669 ,35.021,35.186,35.021,35.186,609,0
41670 ,34.835,35.432,34.835,35.334,1466,0
41673 ,34.902,34.971,34.611,34.611,872,0
41674 ,35.089,35.089,35.089,35.089,408,0
41675 ,34.931,34.981,34.621,34.711,24364,0
41676 ,35.089,35.392,35.089,35.354,1537,0
41677 ,35.224,35.344,35.215,35.344,5161,0
41680 ,33.998,35.635,33.989,35.635,2741,0
41681 ,35.986,35.986,35.937,35.937,1059,0
41682 ,36.179,36.179,35.595,35.645,1405,0
41683 ,35.744,35.829,35.744,35.829,801,0
41684 ,36.286,36.306,36.267,36.267,828,0
41688 ,36.58,36.727,36.562,36.688,3260,0
41689 ,36.708,36.708,36.571,36.571,1752,0
41690 ,36.483,36.483,36.073,36.073,569,0
41694 ,37.011,37.011,37.011,37.011,174,0
41695 ,36.805,37.098,36.805,37.098,1045,0
41696 ,37.001,37.001,36.805,36.805,861,0
41697 ,36.941,36.941,36.864,36.864,589,0
41698 ,37.399,37.496,36.991,37.496,748,0
41701 ,37.185,37.185,36.805,36.805,682,0
41702 ,37.449,37.449,37.449,37.449,356,0
41703 ,37.536,37.536,37.078,37.078,883,0
41704 ,37.937,37.984,37.419,37.419,796,0
41708 ,37.361,37.361,36.883,36.883,589,0
41709 ,37.351,37.351,37.078,37.078,2588,0
41710 ,36.815,37.04,36.708,37.04,3256,0
41712 ,36.522,36.571,36.267,36.571,13238,0
41715 ,36.198,36.659,36.198,36.609,14326,0
41716 ,36.941,37.001,36.736,36.786,13074,0
41717 ,36.659,36.756,36.463,36.629,13524,0
41718 ,36.396,36.396,36.238,36.238,811,0
41719 ,36.708,36.854,36.366,36.366,1081,0
41723 ,36.595,36.723,36.43,36.694,2872,0
41724 ,36.791,36.791,36.538,36.595,1231,0
41725 ,36.243,36.605,36.243,36.605,1322,0
41726 ,36.548,36.548,36.312,36.44,536,0
41729 ,36.791,36.791,36.791,36.791,166,0
41730 ,37.262,37.358,36.958,36.958,398,0
41731 ,37.484,37.484,37.281,37.475,915,0
41732 ,36.87,37.134,36.87,36.87,505,0
41733 ,37.348,37.348,36.635,36.635,896,0
41736 ,36.031,36.031,36.031,36.031,808,0
41737 ,36.214,36.322,36.185,36.302,10673,0
41739 ,36.938,36.938,36.733,36.733,614,0
41740 ,36.069,36.43,36.069,36.165,1213,0
41743 ,36.041,36.253,36.031,36.224,4803,0
41744 ,36.322,36.488,36.322,36.488,572,0
41746 ,36.978,37.018,36.752,36.84,2934,0
41750 ,36.928,37.134,36.928,37.134,760,0
41751 ,37.358,37.366,37.115,37.115,8089,0
41752 ,36.85,37.144,36.85,37.095,21973,0
41753 ,37.037,37.281,37.037,37.076,818,0
41754 ,36.733,36.899,36.733,36.83,3767,0
41757 ,36.83,36.83,36.83,36.83,317,0
41758 ,36.772,36.83,36.772,36.83,1580,0
41759 ,36.811,36.821,36.762,36.821,2396,0
41760 ,36.714,36.948,36.714,36.948,2950,0
41761 ,37.008,37.008,36.958,36.958,582,0
41764 ,36.948,36.948,36.899,36.899,446,0
41765 ,36.87,36.87,36.782,36.782,952,0
41766 ,36.694,36.694,36.322,36.518,1363,0
41767 ,36.879,36.879,36.879,36.879,343,0
41768 ,36.665,36.704,36.665,36.704,1442,0
41772 ,36.998,37.328,36.909,36.948,2103,0
41773 ,37.066,37.066,37.047,37.047,1004,0
41775 ,36.733,36.733,36.694,36.694,733,0
41778 ,36.919,36.919,36.919,36.919,1010,0
41779 ,36.948,36.948,36.948,36.948,461,0
41780 ,36.879,37.056,36.879,37.056,4712,0
41781 ,37.291,37.291,37.134,37.192,1651,0
41782 ,37.124,37.262,37.124,37.262,574,0
41786 ,37.281,37.582,37.281,37.281,324,0
41787 ,37.291,37.358,37.291,37.358,507,0
41788 ,37.406,37.406,37.291,37.338,1451,0
41793 ,37.563,37.563,37.553,37.553,363,0
41794 ,37.67,37.679,37.67,37.679,604,0
41795 ,37.192,37.192,37.154,37.173,2644,0
41796 ,37.543,37.543,37.436,37.436,679,0
41799 ,37.328,37.484,37.328,37.484,847,0
41800 ,37.416,37.446,37.416,37.446,484,0
41801 ,37.163,37.503,37.163,37.494,757,0
41802 ,37.475,37.513,36.811,37.252,14410,0
41807 ,37.749,37.827,37.611,37.699,1098,0
41808 ,37.689,37.709,37.689,37.709,310,0
41809 ,37.973,38.071,37.963,38.031,16524,0
41810 ,38.158,38.158,38.031,38.158,4435,0
41813 ,37.963,38.118,37.906,38.051,23280,0
41814 ,38.104,38.104,37.841,37.901,16323,0
41815 ,37.743,38.026,37.743,38.026,8718,0
41816 ,37.812,38.301,37.812,37.812,266,0
41817 ,37.921,37.931,37.822,37.832,19912,0
41820 ,37.713,38.134,37.713,38.094,48264,0
41821 ,38.252,38.596,38.173,38.33,42623,0
41822 ,38.399,38.557,38.399,38.469,14609,0
41823 ,38.691,38.82,38.625,38.761,7906,0
41827 ,38.439,38.449,38.35,38.389,30476,0
41828 ,38.144,38.164,38.016,38.124,8318,0
41829 ,38.056,38.056,37.996,38.046,4820,0
41830 ,37.773,37.931,37.625,37.812,3321,0
41831 ,37.763,37.763,37.763,37.763,413,0
41834 ,38.311,38.311,38.164,38.164,4108,0
41835 ,38.085,38.134,37.959,37.977,7506,0
41836 ,38.085,38.085,38.085,38.085,2356,0
41837 ,37.792,37.832,37.605,37.605,3177,0
41838 ,37.792,37.792,37.743,37.782,765,0
41841 ,37.615,37.615,37.605,37.605,406,0
41842 ,38.154,38.173,38.076,38.173,3256,0
41843 ,38.173,38.223,38.104,38.203,21159,0
41844 ,38.085,38.173,38.026,38.164,12280,0
41845 ,38.508,38.508,37.891,37.891,596,0
41848 ,37.723,37.792,37.683,37.763,1287,0
41850 ,37.773,37.773,37.773,37.773,437,0
41851 ,37.683,37.683,37.107,37.195,2984,0
41852 ,37.185,37.185,36.95,37,1114,0
41855 ,36.94,37.058,36.773,37.029,8526,0
41856 ,36.95,37.419,36.753,36.852,3841,0
41857 ,36.724,36.99,36.705,36.733,14748,0
41859 ,36.666,36.832,36.666,36.832,662,0
41862 ,37.097,37.137,36.96,37.137,615,0
41863 ,36.872,36.872,36.872,36.872,104,0
41865 ,37.147,37.147,37.097,37.097,1521,0
41870 ,37.097,37.625,37.097,37.625,1069,0
41871 ,37.567,37.596,37.439,37.547,19973,0
41873 ,37.567,37.567,37.294,37.419,14743,0
41876 ,37.469,37.615,37.469,37.547,7720,0
41877 ,37.792,37.841,37.615,37.782,6801,0
41878 ,38.016,38.016,37.881,37.931,13578,0
41879 ,37.901,37.901,37.901,37.901,391,0
41880 ,38.272,38.272,37.812,37.891,3334,0
41884 ,38.282,38.282,38.193,38.203,1601,0
41885 ,38.066,38.066,38.066,38.066,174,0
41886 ,38.311,38.311,38.311,38.311,498,0
41887 ,38.066,38.076,38.066,38.076,802,0
41890 ,37.841,37.891,37.557,37.557,644,0
41891 ,37.782,37.782,37.782,37.782,35785,0
41892 ,37.255,38.056,37.255,38.046,1462,0
41893 ,37.822,37.871,37.389,37.871,2140,0
41894 ,37.369,37.369,37.369,37.369,101,0
41897 ,37.351,37.429,37.255,37.429,11191,0
41898 ,37.264,37.625,37.264,37.625,14315,0
41899 ,37.723,37.723,37.274,37.274,2422,0
41900 ,37.341,37.664,37.341,37.625,4662,0
41901 ,38.262,38.262,37.389,37.478,7450,0
41904 ,37.175,37.175,37.117,37.175,1956,0
41905 ,36.94,37.02,36.813,36.813,4528,0
41906 ,36.696,36.725,36.696,36.725,770,0
41907 ,36.696,36.696,36.431,36.431,2527,0
41908 ,36.814,36.824,36.725,36.824,3415,0
41911 ,36.57,36.981,36.57,36.657,6396,0
41912 ,36.5,36.774,36.333,36.587,5468,0
41913 ,36.205,36.205,36.068,36.068,3145,0
41914 ,36.068,36.126,35.717,36.126,5424,0
41915 ,36.313,36.313,36.088,36.254,1735,0
41918 ,36.126,36.126,36.126,36.126,270,0
41919 ,36.059,36.059,35.805,35.805,571,0
41920 ,36.078,36.078,36.078,36.078,265,0
41921 ,35.356,35.356,35.356,35.356,446,0
41922 ,34.581,34.581,34.446,34.465,888,0
41925 ,34.356,34.571,34.356,34.571,1681,0
41926 ,34.474,34.561,34.474,34.561,427,0
41927 ,34.044,34.053,33.504,33.504,1869,0
41928 ,34.15,34.199,34.15,34.15,663,0
41932 ,35.207,35.207,35.207,35.207,540,0
41933 ,35.444,35.932,35.444,35.568,484,0
41934 ,35.404,35.404,35.404,35.404,151,0
41939 ,35.501,35.501,35.501,35.501,449,0
41940 ,36.413,36.413,36.413,36.413,163,0
41941 ,36.373,37.324,36.373,36.597,1130,0
41943 ,36.597,36.597,36.587,36.597,827,0
41948 ,36.57,36.578,36.57,36.578,212,0
41949 ,36.863,38.879,36.56,36.56,2592,0
41950 ,36.617,36.617,36.53,36.578,3120,0
41953 ,38.723,38.733,36.863,36.931,1529,0
41955 ,36.764,36.764,36.764,36.764,2480,0
41957 ,36.833,36.833,36.833,36.833,1030,0
41960 ,36.981,37.021,36.873,36.951,1430,0
41962 ,37.001,37.128,36.892,36.892,543,0
41963 ,36.824,36.824,36.824,36.824,545,0
41964 ,37.38,37.616,37.342,37.498,2864,0
41967 ,37.606,37.694,37.246,37.246,1311,0
41968 ,37.96,38.008,37.45,37.45,1498,0
41969 ,37.96,38.086,37.587,37.587,602,0
41974 ,36.833,37.246,36.804,36.804,518,0
41975 ,37.43,37.44,37.43,37.44,1349,0
41977 ,37.38,37.38,37.38,37.38,937,0
41978 ,37.479,37.479,37.479,37.479,715,0
41981 ,37.265,37.265,37.265,37.265,244,0
41983 ,36.5,36.5,36.235,36.235,888,0
41984 ,36.54,36.54,36.303,36.303,384,0
41985 ,36.323,36.323,35.464,35.464,2133,0
41989 ,35.747,35.747,35.424,35.501,2141,0
41990 ,35.394,35.873,35.394,35.873,934,0
41991 ,36.363,36.52,36.333,36.481,6508,0
41992 ,36.853,36.853,36.794,36.794,953,0
41995 ,36.863,38.175,36.863,36.863,268,0
41996 ,36.804,37.001,36.647,36.647,3555,0
41997 ,37.022,37.031,36.618,36.628,5627,0
41999 ,37.227,37.247,37.207,37.227,515,0
42002 ,36.598,36.598,36.598,36.598,214,0
42003 ,36.735,36.745,36.374,36.374,30569,0
42004 ,36.687,36.687,36.687,36.687,5158,0
42006 ,36.491,36.491,35.894,35.894,2064,0
42009 ,35.511,35.698,35.394,35.454,630,0
42010 ,34.844,35.158,34.835,35.158,640,0
42012 ,35.982,36.051,35.708,35.708,1148,0
42016 ,35.649,35.649,35.649,35.649,129,0
42018 ,35.464,35.511,35.464,35.511,1083,0
42020 ,35.511,35.511,35.511,35.511,227,0
42024 ,35.953,35.953,35.728,35.758,2007,0
42026 ,36.002,36.472,36.002,36.472,1689,0
42030 ,36.511,36.668,36.511,36.638,832,0
42031 ,36.697,36.726,36.697,36.726,284,0
42032 ,36.156,36.255,36.156,36.255,1113,0
42033 ,35.844,35.844,35.844,35.844,121,0
42034 ,35.668,35.815,35.668,35.738,872,0
42037 ,36.156,36.156,35.659,35.992,2637,0
42038 ,36.432,36.432,36.432,36.432,203,0
42039 ,36.735,36.735,36.687,36.687,2853,0
42040 ,36.745,36.903,36.726,36.815,3547,0
42041 ,36.707,36.707,36.482,36.482,1398,0
42044 ,36.284,36.579,36.274,36.579,3548,0
42045 ,36.735,36.903,36.472,36.903,2112,0
42046 ,36.551,36.551,36.551,36.551,123,0
42047 ,36.717,37.177,36.304,37.139,1559,0
42048 ,37.509,37.509,37.159,37.159,1015,0
42052 ,37.441,38.049,37.401,37.509,1818,0
42053 ,37.607,37.607,37.607,37.607,273,0
42054 ,37.941,37.961,37.804,37.853,5175,0
42055 ,38.196,38.196,37.775,37.775,446,0
42058 ,37.913,37.913,37.913,37.913,337,0
42059 ,37.971,38.284,37.971,38.284,2083,0
42060 ,38.107,38.373,38.107,38.343,1050,0
42061 ,38.275,38.275,38.167,38.275,1848,0
42062 ,38.531,38.531,38.383,38.452,890,0
42065 ,38.452,38.452,38.452,38.452,101,0
42066 ,38.452,38.452,38.452,38.452,101,0
42067 ,38.019,38.383,38.019,38.019,714,0
42068 ,38.226,38.226,37.951,37.951,1633,0
42069 ,37.951,37.951,37.951,37.951,101,0
42072 ,37.421,37.539,37.421,37.539,1734,0
42073 ,37.539,37.539,37.539,37.539,101,0
42075 ,37.315,37.315,37.315,37.315,101,0
42076 ,37.607,37.656,37.607,37.656,204,0
42079 ,37.333,38.059,37.333,37.745,1940,0
42080 ,37.745,37.745,37.745,37.745,101,0
42081 ,37.745,37.745,37.745,37.745,101,0
42082 ,37.745,37.745,37.745,37.745,101,0
42083 ,38.255,38.784,38.255,38.784,204,0
42086 ,38.969,39.371,38.57,38.609,2857,0
42087 ,39.195,39.195,38.502,38.784,7453,0
42088 ,38.05,38.197,37.923,38.098,10787,0
42089 ,37.745,38.227,37.705,38.227,3866,0
42090 ,38.227,38.227,37.784,38.197,4783,0
42093 ,38.394,38.394,37.705,37.853,15061,0
42094 ,37.853,37.853,37.853,37.853,22,0
42095 ,37.863,37.863,37.705,37.705,10991,0
42096 ,38.217,38.217,38.187,38.187,1222,0
42100 ,38.777,38.777,38.464,38.504,917,0
42101 ,38.639,38.639,38.639,38.639,571,0
42102 ,38.639,38.639,38.639,38.639,101,0
42103 ,39.297,39.306,39.297,39.306,466,0
42104 ,39.534,39.78,39.534,39.78,610,0
42107 ,39.584,39.584,39.584,39.584,203,0
42108 ,39.602,39.612,39.602,39.612,814,0
42109 ,39.632,39.632,39.632,39.632,305,0
42110 ,39.612,39.651,39.416,39.534,5698,0
42114 ,39.534,39.534,39.534,39.534,48,0
42115 ,39.594,39.594,39.524,39.534,1307,0
42117 ,39.534,39.534,39.534,39.534,101,0
42118 ,39.534,39.534,39.534,39.534,2,0
42121 ,40.133,40.133,40.133,40.133,101,0
42122 ,40.133,40.133,40.133,40.133,71,0
42123 ,40.133,40.133,40.133,40.133,101,0
42124 ,40.133,40.133,40.133,40.133,101,0
42125 ,39.879,39.879,39.85,39.85,407,0
42128 ,39.701,39.957,39.584,39.711,2237,0
42129 ,39.436,39.436,39.436,39.436,610,0
42130 ,39.436,39.436,39.436,39.436,7,0
42131 ,39.436,39.436,39.436,39.436,13,0
42132 ,39.436,39.436,39.436,39.436,101,0
42135 ,39.8,39.81,39.661,39.661,1525,0
42136 ,39.731,39.731,39.661,39.661,967,0
42137 ,39.642,39.701,39.642,39.701,2082,0
42139 ,40.045,40.045,39.995,39.995,908,0
42142 ,39.76,39.967,39.75,39.967,1194,0
42143 ,39.76,39.76,39.731,39.731,1358,0
42145 ,40.015,40.015,40.015,40.015,610,0
42146 ,39.995,39.995,39.76,39.76,203,0
42150 ,39.229,39.229,39.082,39.082,342,0
42151 ,39.594,39.594,39.594,39.594,305,0
42152 ,39.594,39.594,39.594,39.594,2,0
42153 ,39.594,39.594,39.594,39.594,101,0
42156 ,39.594,39.594,39.594,39.594,178,0
42157 ,39.632,39.632,39.632,39.632,1847,0
42158 ,39.515,39.515,39.515,39.515,203,0
42159 ,39.121,39.121,39.121,39.121,101,0
42160 ,38.747,38.747,38.747,38.747,203,0
42163 ,38.717,38.717,38.717,38.717,101,0
42164 ,38.844,38.844,38.639,38.639,1551,0
42165 ,39.199,39.259,39.199,39.259,2244,0
42166 ,39.584,39.584,39.179,39.179,1596,0
42170 ,39.179,39.179,39.179,39.179,101,0
42171 ,38.787,38.787,38.787,38.787,1324,0
42173 ,38.787,38.787,38.787,38.787,101,0
42177 ,38.787,38.787,38.787,38.787,101,0
42178 ,38.787,38.787,38.787,38.787,96,0
42179 ,39.207,39.207,39.129,39.129,609,0
42180 ,39.257,39.394,39.247,39.354,5180,0
42181 ,39.207,39.247,39.119,39.119,1421,0
42184 ,38.321,38.321,38.321,38.321,406,0
42185 ,38.666,38.675,38.045,38.045,3965,0
42186 ,38.608,38.618,38.608,38.608,5891,0
42187 ,38.608,38.608,38.608,38.608,101,0
42191 ,38.608,38.608,38.608,38.608,101,0
42192 ,37.582,37.582,37.582,37.582,101,0
42193 ,37.278,37.278,37.278,37.278,101,0
42194 ,38.164,38.164,37.799,37.858,8633,0
42195 ,37.858,37.858,37.858,37.858,203,0
42198 ,38.814,38.814,38.558,38.558,609,0
42199 ,38.558,38.558,38.558,38.558,30,0
42200 ,38.558,38.558,38.558,38.558,3,0
42201 ,38.941,39.237,38.911,39.237,2843,0
42202 ,38.999,38.999,38.999,38.999,101,0
42205 ,38.999,38.999,38.999,38.999,101,0
42206 ,39.187,39.493,39.187,39.424,8428,0
42207 ,38.99,39.039,38.794,39.039,5992,0
42208 ,39.178,39.178,39.139,39.139,506,0
42209 ,39.148,39.148,38.548,38.794,1522,0
42212 ,38.774,38.774,38.626,38.626,915,0
42213 ,38.794,39.069,38.794,39.009,1522,0
42214 ,39.009,39.009,39.009,39.009,101,0
42216 ,39.434,39.434,39.434,39.434,101,0
42219 ,39.334,39.334,39.324,39.334,750,0
42220 ,39.334,39.334,39.334,39.334,101,0
42221 ,39.453,39.453,39.453,39.453,101,0
42222 ,38.833,39.178,38.833,39.178,2165,0
42223 ,38.331,38.734,38.331,38.734,506,0
42226 ,39.129,39.286,39.129,39.286,11782,0
42227 ,39.562,39.562,38.252,38.252,3362,0
42228 ,38.154,38.154,38.154,38.154,101,0
42229 ,38.538,38.538,38.055,38.055,1625,0
42230 ,38.39,38.48,37.809,38.39,4265,0
42233 ,38.075,38.075,38.075,38.075,101,0
42234 ,38.005,38.065,37.908,37.918,3249,0
42235 ,38.144,38.144,37.268,37.434,7007,0
42236 ,37.908,37.908,37.031,37.031,2843,0
42237 ,36.893,36.893,36.291,36.291,2336,0
42240 ,33.486,37.838,33.476,35.032,12226,0
42241 ,37.141,37.141,35.603,36.252,1017,0
42242 ,36.183,36.549,35.859,36.47,19398,0
42243 ,36.922,37.335,36.578,37.012,5079,0
42244 ,36.992,36.992,36.982,36.982,203,0
42247 ,36.735,36.735,36.735,36.735,101,0
42248 ,35.643,35.643,35.426,35.426,711,0
42249 ,36.913,36.982,35.485,35.879,10564,0
42251 ,35.879,35.879,35.692,35.692,711,0
42255 ,36.153,36.193,35.801,36.193,1421,0
42256 ,35.742,35.967,35.732,35.967,812,0
42257 ,36.233,36.233,35.938,36.223,624,0
42258 ,36.115,36.144,35.772,35.938,2945,0
42261 ,35.938,35.938,35.938,35.938,101,0
42262 ,35.938,35.938,35.938,35.938,101,0
42263 ,35.829,36.183,35.829,36.183,304,0
42264 ,35.712,35.712,35.712,35.712,262,0
42265 ,36.677,36.677,36.597,36.597,915,0
42269 ,36.597,36.597,36.597,36.597,101,0
42270 ,35.742,35.742,35.446,35.446,1855,0
42271 ,35.441,35.441,35.441,35.441,12,0
42272 ,35.974,35.974,35.974,35.974,101,0
42276 ,34.966,34.966,34.749,34.749,1317,0
42277 ,35.223,35.223,35.195,35.195,3646,0
42278 ,35.491,35.994,35.491,35.668,2126,0
42279 ,36.102,36.181,35.649,35.826,1518,0
42282 ,36.191,36.568,36.191,36.568,2010,0
42283 ,36.834,36.834,36.359,36.478,3038,0
42284 ,37.081,37.081,37.081,37.081,502,0
42285 ,36.824,36.982,36.685,36.824,2532,0
42286 ,37.101,37.455,37.101,37.375,4557,0
42289 ,37.584,37.584,37.121,37.356,5652,0
42290 ,37.356,37.356,37.356,37.356,101,0
42291 ,37.356,37.356,37.356,37.356,101,0
42292 ,37.318,37.318,37.318,37.318,101,0
42293 ,37.445,37.445,37.445,37.445,202,0
42296 ,37.141,37.514,37.141,37.514,1372,0
42297 ,37.584,37.584,37.524,37.524,1014,0
42298 ,37.375,37.554,37.375,37.554,303,0
42299 ,38.028,38.028,37.385,37.385,1924,0
42300 ,38.197,38.217,38.197,38.217,2227,0
42303 ,38.147,38.355,38.068,38.355,3646,0
42304 ,38.078,38.078,37.762,37.949,1518,0
42305 ,38.494,38.504,37.901,38.097,34632,0
42306 ,38.305,38.305,38.217,38.246,1317,0
42307 ,38.236,38.236,38.018,38.227,37872,0
42310 ,38.157,38.266,38.018,38.137,3927,0
42311 ,38.137,38.631,38.137,38.631,4010,0
42313 ,39.5,39.5,38.385,38.424,3343,0
42314 ,38.504,38.504,38.325,38.335,1417,0
42317 ,38.177,38.177,37.998,37.998,1665,0
42318 ,37.514,37.791,37.514,37.791,1620,0
42319 ,36.418,37.921,36.418,37.921,1114,0
42320 ,37.969,37.969,37.969,37.969,1216,0
42321 ,37.161,37.514,37.111,37.514,1620,0
42324 ,37.494,37.494,37.494,37.494,303,0
42325 ,37.969,37.969,37.642,37.642,607,0
42326 ,38.018,38.018,38.018,38.018,607,0
42327 ,38.838,38.838,38.838,38.838,912,0
42328 ,38.887,38.995,38.494,38.995,3848,0
42331 ,38.907,39.214,38.809,38.809,10734,0
42332 ,40.023,40.023,38.484,38.719,1317,0
42333 ,38.828,38.976,38.809,38.976,1924,0
42335 ,38.957,38.957,38.355,38.355,4356,0
42338 ,38.514,38.641,38.514,38.623,709,0
42339 ,38.809,39.154,38.799,38.847,2590,0
42340 ,38.917,39.045,38.464,38.464,4660,0
42341 ,38.897,38.897,38.661,38.661,413,0
42342 ,38.613,38.749,38.613,38.749,607,0
42345 ,38.256,38.593,38.256,38.593,810,0
42346 ,37.722,38.394,37.722,38.394,1102,0
42347 ,37.672,37.881,37.672,37.881,1518,0
42348 ,38.177,38.177,38.177,38.177,202,0
42349 ,38.177,38.177,38.177,38.177,101,0
42352 ,37.969,37.969,37.091,37.269,1304,0
42353 ,37.613,37.891,37.455,37.455,6178,0
42354 ,38.285,38.603,37.949,38.018,7291,0
42355 ,37.841,37.841,37.811,37.811,607,0
42356 ,37.702,37.702,37.702,37.702,303,0
42359 ,37.25,37.25,37.25,37.25,912,0
42360 ,37.594,38.137,37.475,38.068,4434,0
42361 ,38.375,38.414,37.969,38.394,5874,0
42362 ,38.695,38.755,38.52,38.52,428,0
42366 ,38.257,38.361,37.927,37.927,1538,0
42367 ,38.479,38.805,38.479,38.599,834,0
42368 ,38.459,38.459,38.401,38.401,426,0
42369 ,38.053,38.053,38.053,38.053,220,0
42373 ,39.941,39.941,37.097,37.25,3994,0
42374 ,37.246,37.333,37.246,37.246,4259,0
42375 ,37.018,37.018,36.474,36.681,1362,0
42380 ,35.319,35.319,35.131,35.131,516,0
42381 ,35.892,35.892,35.387,35.655,8953,0
42382 ,34.69,34.69,34.69,34.69,174,0
42383 ,34.667,35.229,34.489,35.229,87449,0
42384 ,34.399,34.399,34.289,34.289,303,0
42388 ,34.647,34.854,34.558,34.588,10024,0
42389 ,33.778,34.063,33.563,34.063,5220,0
42390 ,34.883,34.883,34.202,34.41,982,0
42391 ,35.161,35.407,35.161,35.407,790,0
42395 ,35.457,35.457,35.457,35.457,161,0
42396 ,35.457,35.503,35.39,35.503,5082,0
42397 ,35.313,35.316,35.026,35.316,764,0
42398 ,35.704,35.723,35.219,35.635,10577,0
42401 ,35.793,36.187,35.793,35.921,16835,0
42402 ,35.814,35.822,35.269,35.684,14942,0
42403 ,35.556,35.892,35.279,35.803,18263,0
42404 ,35.822,35.822,35.694,35.694,666,0
42405 ,35.378,35.516,35.377,35.457,4971,0
42408 ,34.637,34.932,34.531,34.932,5784,0
42409 ,34.32,34.32,34.32,34.32,154,0
42410 ,34.617,34.617,34.43,34.459,1001,0
42411 ,33.896,33.922,33.882,33.922,1339,0
42412 ,34.281,34.529,34.281,34.529,984,0
42416 ,35.032,35.497,35.032,35.081,6643,0
42417 ,35.911,36.157,35.783,36.028,40604,0
42418 ,37.097,37.097,37.097,37.097,127,0
42422 ,35.871,35.871,35.871,35.871,204,0
42423 ,35.523,35.523,35.459,35.459,357,0
42424 ,35.111,35.111,35.111,35.111,815,0
42425 ,36.544,36.544,35.336,35.336,701,0
42426 ,35.645,35.813,35.575,35.684,46182,0
42429 ,35.556,35.556,35.556,35.556,121,0
42430 ,36.389,36.524,36.389,36.424,12184,0
42431 ,36.689,36.689,36.399,36.464,11181,0
42432 ,36.4,36.4,36.4,36.4,206,0
42433 ,36.928,36.968,36.928,36.968,521,0
42436 ,36.82,36.82,36.79,36.79,480,0
42438 ,37.107,37.107,37.107,37.107,101,0
42439 ,36.768,36.768,36.644,36.644,732,0
42440 ,37.137,37.226,37.117,37.226,1430,0
42443 ,37.289,37.289,37.137,37.147,8120,0
42444 ,36.81,36.81,36.691,36.705,5431,0
42445 ,36.395,37.037,36.395,37.027,7442,0
42446 ,37.137,37.137,37.137,37.137,458,0
42447 ,37.945,38.024,37.728,37.946,782,0
42450 ,37.907,37.926,37.704,37.759,1624,0
42451 ,37.425,37.425,37.375,37.377,2132,0
42452 ,37.381,37.622,36.961,36.961,26438,0
42453 ,36.982,37.221,36.788,36.79,24818,0
42457 ,37.031,37.332,37.031,37.332,540,0
42458 ,37.171,37.768,37.171,37.495,6784,0
42460 ,37.95,37.96,37.862,37.96,608,0
42464 ,37.95,37.952,37.832,37.839,2193,0
42466 ,38.492,38.492,37.565,38.098,1611,0
42467 ,38.098,38.098,37.832,37.842,1879,0
42468 ,37.703,37.707,37.643,37.693,3160,0
42471 ,37.862,37.862,37.653,37.673,929,0
